40.714402,-74.0887726,"West Side Light Rail"
40.7108044,-74.0714882,"Garfield Ave Light Rail"
40.7182113,-74.0836394,"Union & Kennedy"
40.7112423,-74.0557013,"Liberty Light Rail"
40.7239346,-74.0788434,"Lincoln Park"
40.7256033,-74.06763,"McGinley Square"
40.7309459,-74.0638906,"Sip Ave"
40.7443187,-74.0439909,"Riverview Park"
40.752559,-74.044725,"North St and Hancock Ave"
40.7485362,-74.0403131,"Heights Elevator"
40.7287448,-74.0321082,"Newport Pkwy"
40.7111305,-74.0788855,"MLK Light Rail"
40.7377106,-74.066921,"Dey St"
